,funny,useful,review_id,text,business_id,ID_bus,stars,date,user_id,cool,polarity,subjectivity,sandwiches_sentiscore,sandwiches_total_business_score
4850,10,12,Q62e9r6R_xPlpCmPSuVkxg,case youre late party phoenix currently undergoing barcade renaissance with giant chains this industry decline entrepreneurs taking advantage nostalgia deliver combination childhood pastimes adult beverages perhaps first thing youll notice about bonus round stark contrast many valleys similar establishments barcades tend dark narrow this broad brightly this decision atmosphere brings attention benches communal seating board games food havent anything from their limited menu snacks like cream sandwiches welcome personal pizzas plus because dont come places like these food only assume they experience drink menu actually very carefully thought beer lover their acumen choosing right brews much appreciated they even custom beer made addition this theres small ambitious cocktail menu prepared their very cool bartenders when ambitious arguably fault bucks competing with places like hannys valley sidebarthe list above average lounges decent cocktail goes what have something that struck overtly premium even appropriate setting quite frankly dont think really away with these what looks feels like cafeteria have reason prefer dropping beaucoup bucks booze here over dozen other spots have casual atmosphere food menu play that strength gaming itself pretty cool theyve committed keeping them free theyve staples like blitz street fighter some other selections great like silent scope others duds that havent aged well like jurassic park which more gawk pose than play their school gauntlet game which really just half hour button mashing session once have unlimited lives overall selection does enough keep having couple hours which good think that overall this barcade nerds envision myself downing nice draught while play something like your tables there seems great opportunities please gaming purists bright relatively quiet space like this come here again whenever mood play games with close pals date would come here rowdy weekend night mingle with people imbibe fine liquors still happy this addition valley would content with coming back,lpQziF9QCVZQRkxac1xzcw,lpQziF9QCVZQRkxac1xzcw,3,42541.730578703704,YpGt3hdq5adPlEFn9fQ2Zw,9,0.15412174303683737,0.5113724168912848,0.005555555555555556,0.005555555555555556
4855,1,2,6abdAjZDEWNoXVvkWwvQ8Q,have been going scramble years cant believe have reviewed love casual atmosphere this place love outside patio when weather cooperating service great food even better they open breakfast lunch menu varied breakfast pizzas salads sandwiches benedicts husband loves gringo burrito loves eggs benedict usually create meal from carte menu cinnamon rollyou wont regret,8Zqh2jwtncA3N4fWEMTvZQ,8Zqh2jwtncA3N4fWEMTvZQ,5,40749.20539351852,Fx471oyzcBl2Hu6IIIhJog,1,0.19374999999999998,0.5145833333333334,0.002777777777777778,0.005555555555555556
4862,0,0,CHEgaf_zP4RmV2W2vC4zLw,want watch game from another area this place they have feeds from regional sports networks have access games that espn channels large restaurant with number different viewing areas check your game they will find that said food typical sports food with wide assortment from burgers sandwiches pizza service slow youre here watch game hardly notice unless your team losing when first came took while waitress notice being bashful immediately found ordered drinks then started search various rooms game somewhere wasnt bartender immediately arranged have switched game large table people server took order food another server brought needless there confusion what once situated quite enjoyable time course team that makes difference world,zvO-PJCpNk4fgAVUnExYAA,zvO-PJCpNk4fgAVUnExYAA,3,40210.710324074076,EV6-TcSMzKURTpkMKCuQww,0,-0.13623511904761904,0.48325892857142855,-0.002777777777777778,-0.002777777777777778
4924,11,14,ggZK9M4VFxpyCiM_NBMF6Q,finally after three separate tries made vermont sandwich company when they were open meet carpet cleaner starving stopped they were actually open isnt that they dont keep regular hours just seems always hungry sandwich weird times whole long trail sandwich roast beef horseradish mayo muenster cheese extra onions green peppers crumbled bacon delicious pickle also side order potato salad service quick person taking order very helpful there plenty sandwich fact some left late snack wide variety cold sandwiches wraps salads they make sandwiches fresh ingredients actually cook their beef sandwiches interesting concept build your sandwich something like pizza want more their combinations before experiment thing find arent hungry when will after look while aroma beef bacon condiments enough make your stomach growl best sandwich places scottsdale back even have menu with hours listed,MbdUXJ-I0dKIrqgfqm1SWQ,MbdUXJ-I0dKIrqgfqm1SWQ,4,40366.125914351855,EV6-TcSMzKURTpkMKCuQww,12,0.09097222222222223,0.45320512820512815,0.002777777777777778,0.005555555555555556
4949,0,0,dcQUFh621Vt8oQfKZ3bqNw,this place delicious guys great their food they have nice beer wine selection great italian grocery selection sandwiches pizza amazing purista sandwich like prosciutto caprese style sandwich they also offer great italian salads sides stuffed peppers cheeses desserts definitely must been about times that been here still delicious,r5PLDU-4mSbde5XekTXSCA,r5PLDU-4mSbde5XekTXSCA,5,40586.890694444446,TlbCaVa3-BWxhglxI8JHCw,0,0.56,0.665,0.002777777777777778,0.14999999999999997
4965,0,0,V6IXLPtxCQ4N8sPWGdqfZg,this best only place italian food scottsdale their pizza bianca best ever their sandwiches huge authentic side salads amazing bring people here from town because they always blown away good food,r5PLDU-4mSbde5XekTXSCA,r5PLDU-4mSbde5XekTXSCA,5,42036.16457175926,HaF1dxKPBERYuWgwjtUJJg,0,0.525,0.59375,0.005555555555555556,0.14999999999999997
4970,0,0,Uq4LZoKqk2qMZJlTxydDXQ,rated good gets hate long waits endure them because love food that much think part oreganos philosophy keep small keep demand make some hype think this philosophy sucks just bigger restaurants more people good food timely fashion please pizza amazing great sandwiches great pasta great salads great specialty drinks great service great dessert great this place over anyone once,dUffgo9Lh_Vk9TLuFR5ywg,dUffgo9Lh_Vk9TLuFR5ywg,5,40750.982615740744,LezdKJ0obJhhsM_QlmCQiQ,0,0.4111111111111111,0.6194444444444445,0.011111111111111112,0.03333333333333333
4981,0,1,rrP9tXwAQEjQbukgv1vd0A,food good experiences experiences defalcos rating lower than most cold sandwiches good pizza once probably worst thing italian restaurant while sure there other great dishes available bread fantastic though sandwiches prefer dillys deli havent pasta dishes though price decently priced with most items being under atmosphere love market restaurant that around tempe defalcos offers italian cuisine ingredients right when walk door most memorable experience when eaves dropping several middle aged older sitting table talking they were obviously from york with their thick accents talked intimidating style much like mobsters would least surprised they were part family listening their conversation eating small italian grocer great experience does anyone else notice that bathroom very large service nice helpful staff skinny experience along with good memories defalcos give yourself dont pizza,r5PLDU-4mSbde5XekTXSCA,r5PLDU-4mSbde5XekTXSCA,3,39540.28225694445,JNszFurQHfX_ZXx6e5eLvQ,1,0.19772408963585436,0.5097572362278245,0.005555555555555556,0.14999999999999997
5033,0,0,k3nQR2Mb3DzUAgh1B1TSTQ,walking into humble taken back late like pizza parlors that peanut shells floor pitchers beer tables dark cozy with roomy open dining area with full view flaming brick oven back long side room opened outdoor patio late monday night place pretty empty except folks sitting server prompt friendly didnt catch name rizzo listed receipt delight menu offers nice variety salads sandwiches pizza combinations ingredients were very creative took order quickly food came piping exactly ordered thought prices were reasonable pizza larger than pictures yelp indicated good value money decided minestrone soup veggie salad pizza salad amazing loaded with beans avocado other yummy stuff topped with delicious dressing pizza nicely covered with toppings sliced italian sausage flavorful crust perfect thought sauce tangy taste husband loved also raved about soupbest minestrone ever humble hitim telling friends minestrone veggie salad pizza,0PMKMyfX1j7Nc4esk1RaMg,0PMKMyfX1j7Nc4esk1RaMg,4,42409.61699074074,13OKPuRbi9ihsxh3D3FOhA,0,0.20977011494252873,0.5560344827586207,0.005555555555555556,0.008333333333333333
5072,0,0,TUw9DuKZfphE6o6FCaWDSQ,while cant speak pizza have different pastas sandwiches both perfect delicious larger portions pastas large light eater that meal like light although that have been partially fact that eating pasta philly cheesesteak sandwich excellent probably best store restaurant itself very quaint italian style grocery with small amount seating staff while kept busy friendly quick lemon bars leave here without lemon,r5PLDU-4mSbde5XekTXSCA,r5PLDU-4mSbde5XekTXSCA,5,42283.00126157407,luP439f4n6OI4aivJXvOgA,0,0.35453869047619047,0.5330357142857143,0.005555555555555556,0.14999999999999997
5082,3,3,jhndN5vLQqNIXmSupRpvoQ,stars defalcos drain bank account take entire lunch hour just driving from dont care because delicious best authentic italian deli valley have have thing there that didnt love they have gigantic menu options featuring everything from cold sandwiches pizza full pastas entrees like intoxicating chicken parmigiana stacked deli case side dishes with easily best pasta salad ever family owned operated which another littler perk opinion lets this boss usually town week week half every month still manages there least timesits that good they freshly bake their bread daily which excellent prefer crispy baguette with sandwiches because flaky wonderful youve extra throw around they also have quite nice sized grocery selection right deli featuring authentic italian delights talking everything from different types aged balsamic vinagrette over different bottles italian wine only reason have take half star because make fatal mistake going there between hours have foresight call your order advance will there minutes easy that have mastered timed call approach wonderful should havent,r5PLDU-4mSbde5XekTXSCA,r5PLDU-4mSbde5XekTXSCA,4,39867.804872685185,Y6rQQJiVHEn_SuScZzJSxg,2,0.2576036866359447,0.547657450076805,0.0,0.14999999999999997
5084,0,1,l7K4LwjwzX00J8PE0jAGlQ,best pizza arizona amazing local family owned restaurant their crust perfect they make their house made tomato sauce amazing highly recommend sunny rosa pizzas also their market salad never disappoints also grab loaf bread make yummy sandwiches later tldr here great,cs1qJvnWUg_f8g020z_3PQ,cs1qJvnWUg_f8g020z_3PQ,5,42916.19615740741,50-COI68z817ZGnpkqk9rw,0,0.52,0.5487500000000001,0.0,0.011111111111111112
5130,0,1,0VwkyKBIztWLIrnqbRAIQQ,barrett dining hall definitely best dining halls most surefire meal from stir station where pick your vegetables noodles sauces extra sriracha please second choice always home cooked meal station where they have options lunch dinner love chicken tikka masala breaded chicken with pasta aside from this they almost always serving salads soups pizza burgers sandwiches course dining hall cannot compete with some local restaurants great university dining goes,yhbW0ihw76QVAoyM8nnmEw,yhbW0ihw76QVAoyM8nnmEw,2,42036.95821759259,kIcQu4A5VXkP9joCho5L6g,0,0.17777777777777778,0.46111111111111114,0.0,0.0
5140,0,0,yG5YTwUwaDVHh-mIFbr48g,youre mood some good sloppy italian comfort food defalcos will good they have pizza pasta salads sandwiches plus various desserts only couple their sandwiches their salads sandwiches tried cheesesteak bomb meatball bomb chicken parm tried their chicken spinach salad which pretty good filling dessert tiramisu which pretty good unfortunately ours still frozen couple minutes exposed enough edible aside from restaurant defalcos also mini italian market where wines bread other italian stuff prepared wait line table pretty small joint this good place when need good sandwich,r5PLDU-4mSbde5XekTXSCA,r5PLDU-4mSbde5XekTXSCA,4,43173.25216435185,MGNAtF8PUE_PGRZrZHuvKQ,0,0.11706349206349205,0.6202380952380953,-0.002777777777777778,0.14999999999999997
5188,1,2,t-wXGDjlJK_2LfLPLtAwsA,this place amazing sure have italian food like from several supposedly italian restaurants food mediocre best well that case with defalcos real deal ordered calzone which pick toppings from pizza menu options vast spotted cheese cake ordered slice strawberry thought done wait begins defalcos isnt warming your frozen calzone yayou have wait while they stuff that calzone with toppings selected trust wait worth every second during this time walking around looking bread drinks notice sandwiches being delivered again again again each whole sandwich looking better than last they keep coming couldnt take anymore back into line ordered epic maximus again pick what want they dont assume anything which term made your truly means something prices great portion quality food order came calzone cheese cake first sandwich being made wait little longer again nothing made here chill while they create your master piece approached several times asking needed anything staff very friendly confused waiting since holding order staff laugh explained while waiting seeing sandwichs order sandwich head back hotel arrive calzone still this indicator truly fresh over started sauce calzone amazing cheese cake tasty sandwich well will never want order sandwich from anywhere else again star because there absolutely nothing could find least disappointing dont mind pics lighting,r5PLDU-4mSbde5XekTXSCA,r5PLDU-4mSbde5XekTXSCA,5,43321.59840277778,CZpi0clBrXE5fB99KkHRzQ,0,0.15000000000000005,0.42375478927203064,0.0,0.14999999999999997
5201,1,4,fP07Gube4V8AvzNnxpd_4w,only eyes almost welled over when first into their lasagne seven long years went over valley looking italian joint that could serve plate nonnas finest with nonsense pretense found that were real deal nothing this level defalcos truly oasis italian dining desert fresh imported meats cheeses country finesse kitchen have finally given masterpieces flavor that have been looking this aint fancy place that makes feel like should wearing counter order next racks italian groceries your meal forget diet okay have your pasta your salad some garlic bread world better place they also have sandwiches pizza delicious desserts right thats time back theres much menu,r5PLDU-4mSbde5XekTXSCA,r5PLDU-4mSbde5XekTXSCA,5,43378.425844907404,oWd7wL340Z9JiGf5Wu_bSQ,4,0.19910714285714287,0.3918154761904762,0.002777777777777778,0.14999999999999997
5235,1,3,mt93GElhbbuNCo6YsTlA5g,nobs super cute little house like fairy tale grandmother would live looks place mcdowell road phoenix glad there such charming place here there many rooms couple comfy couches chairs outdoor patio locals look board games play books read they have kitchen serve real food well pastries sweets they also serve alcohol beer wine hard alcohol parking behind building basically about spaces might have park little ways away heaven forbid actually walk they have live music some nights depending playing could amazingly good horrendously awful volume such that will affect your decision stay food decent with veggie options salad sandwiches pizzas overall good place with lots charm good vibe,wHq1efQVz17338k_aUOX3w,wHq1efQVz17338k_aUOX3w,4,42035.96230324074,NjrEKpasc8rj8d2rEzBzlA,1,0.15266955266955268,0.5845238095238094,0.002777777777777778,0.03333333333333333
5272,2,0,aYzL22X086ozYWPVF3gvRA,this place become restaurant salads sandwiches even pasta which better than italian restaurant that italians personally harvest sandwich regularly have experience here beer menu pretty good tuscan flatbread pizza that quite tasty well only negative find here music deck loud sits door athenas garden much pesto there enough plates time wife tried next visit asked about chef have been exuberant with pesto that most expensive items menu price range harsh quality better than would expect money love this place,t61eGISz7qMOxEe7o3vwEw,t61eGISz7qMOxEe7o3vwEw,4,42749.220925925925,aNYxBTVOBhZb4zPPim9YNQ,0,0.12777777777777777,0.5153846153846154,0.0,0.0
5294,0,0,17EbiZ09Fsl-PUXdMVHB3A,have heard allot hype about this place wanted check went tuesday there wait which nice because told that people wait hours here main reason came because told caprese sandwich good menu they stop making sandwiches little disappointed couldnt they couldnt make exception make understand that they couldnt still girls gotta ordered margarita pizza comes with slices will flavor very good same time many good wood fired margarita pizzas that were similar shared this with other person unfortunately three slices fill because they were thin toppings back sandwich during pizza that didnt fill blow away will come here pizza,cs1qJvnWUg_f8g020z_3PQ,cs1qJvnWUg_f8g020z_3PQ,3,41990.20505787037,7hY4KYEf_NGSEaieUSQMvw,1,0.11529761904761902,0.5580952380952382,-0.002777777777777778,0.011111111111111112
5295,0,1,1i7ipTvd8nij7mD1zCEtWQ,great option area your tired usual sandwiches pizza which very dominate area friendly staff owners well like poke sushi just want something different check these guys,Ag1S9ttGzV0oikz80pRPbA,Ag1S9ttGzV0oikz80pRPbA,5,42930.829513888886,jvRfBis4xyrfmYkNw7kqTg,2,0.12083333333333335,0.5166666666666667,-0.002777777777777778,-0.002777777777777778
5325,0,1,m6QMKco6GdTkMWuJ6bPSLA,best pizza arizona amazing local family owned restaurant their crust perfect they make their house made tomato sauce amazing highly recommend sunny rosa pizzas also their market salad never disappoints also grab loaf bread make yummy sandwiches later tldr here great,cs1qJvnWUg_f8g020z_3PQ,cs1qJvnWUg_f8g020z_3PQ,5,43398.954421296294,50-COI68z817ZGnpkqk9rw,0,0.52,0.5487500000000001,0.0,0.011111111111111112
5329,1,1,MugX0cEgHtq-eyhBjziiqA,they disappoint asked little unique spin traditional pasta sooo fresh tasty great authentic italian grocer restaurant middle town definitely stop fresh pasta pizza sandwiches,r5PLDU-4mSbde5XekTXSCA,r5PLDU-4mSbde5XekTXSCA,5,43382.76596064815,2v38YzoFeOjeRy4O92d2tw,1,0.20875,0.525,0.002777777777777778,0.14999999999999997
5345,0,1,FhMcAxUhx6HHKwepQeJQYQ,passed this pizza shop noticed people love yelp sticker front their building after reading their reviews boyfriend decided order boom rest history fast forward months later here still enjoying their scrupulously delicious philly cheesecake sandwiches pastas pizza specials their ranch good could drink they charge extra sauces which dont really agree with anyway your spot satisfy your cravings when want italian just phone call away cant wrong,83cVpTJNyzv9lJ20vzBgdg,83cVpTJNyzv9lJ20vzBgdg,4,43409.78912037037,jUt_0CF8UXwzU8n5K2RSkg,1,0.26000000000000006,0.4600000000000001,0.002777777777777778,0.002777777777777778
5347,0,0,ChUZfv4VdOqnON5ISyr41g,moved arizona months from chicago looking someplace have drink stumbled onto phillys glad first person bartender welcomed made feel relaxed comfortable after that decided again couple days later bartender named phil really cool attentive lady friend brought with didnt find until later actually manager there which made experience that much better third time went there bartender named brittney only cute knows make good drink convinced pizza there awesome since then been going there lunch semi regularly crazy about everything menu pizza philly cheese steak sandwiches specialty breakfast they serve weekends where sorry long review wanted people know about this little found your looking place good drink food while watching game just having lunch this spot great staff cool regulars give shot glad,k57YAz2gkeXgAYij7JIxjw,k57YAz2gkeXgAYij7JIxjw,5,43384.01934027778,HgPhv82wZdiIZjWGDKaWtg,0,0.22663043478260866,0.6123188405797102,0.0,0.0
5373,0,0,gNCwgaB6_EolbYxR8_sBJg,well scottsdale business trip this hole wall deli italian grocery thought would give shot thought would just sandwiches this place italian restaurant with deli grocery store front veal parm awesome came back next famous cheesesteak incredible well admit cheese kind strange because melted into liquid consistency taste awesome another would have tried pizza because looked just spectacular also chance speak with owner really cool wait there little much when ordering food like this have certainly expect wait there sign door warning customers this should surprise some reviewers complain about prices food this quality really bargain this place real deal highly recommend,r5PLDU-4mSbde5XekTXSCA,r5PLDU-4mSbde5XekTXSCA,5,40747.080879629626,nvMesqKS16ut01Fk_U-WDg,0,0.3159325396825397,0.4895238095238095,0.0,0.14999999999999997
5418,1,2,LdzsSy2xcs7sm80tELDsuA,like people preparing sandwiches touching food without gloves also touching cake slices with their hands pizza with their hands gloves gross will back place kids,wHq1efQVz17338k_aUOX3w,wHq1efQVz17338k_aUOX3w,1,43326.11293981481,v7FPnMzdbl6J7U_8H1BWZA,1,0.25,0.25,0.002777777777777778,0.03333333333333333
5438,4,6,AtjThwruIu0aIqngPndyVQ,folks humble know make very good pizza they have locations only vouch this particular location conveniently located across street from desert ridge mall tucked away into little strip center restaurant nicely decorated somewhat modern italian style patio place their extends outside onto side walk separates dinning room from patio nicely done service outstanding asked server about deal stated that special good during summer inquired about other offers stated there were none this time they have coupon print free pizza from their site failed mention drinks never they were very attentive meet needs food started with caesar salad extremely fresh celery hearts made this salad more interesting with added texture chicken parmesan pizza with provolone mozzarella parm cheeses breaded chicken sauce very good thin crust held together very well even with added ingredients their brick oven cooks very there some great char around edges also their pizza with sausage roasted peppers caramelized onions ricotta mozzarella cheese sauce this also excellent choice ricotta cheese roasted peppers gave this very unique taste high delish meter they have some great beers modest wine selection choose from recommend dinning during their happy hour save some cash there beverages apps dont forget visit their site they have coupon special running great place pizza salads sandwiches pastas hope there,0PMKMyfX1j7Nc4esk1RaMg,0PMKMyfX1j7Nc4esk1RaMg,4,40620.693564814814,0mKUbIUXOvH0cHcGQ1KGqg,5,0.27718790218790224,0.6182754182754183,0.0,0.008333333333333333
5452,0,0,CrHLzjD9iGQJtAUpa0Lllw,youre looking authentic italian food this place guys behind counter that deep italian twang their voice that movies building italian grocery with imported albeit expensive crackers they must basted with olive mama celeste foods everywhere order from little counter back choose from pizzas pastas sandwiches among other things half grilled portobello sandwich half cappacolo provolone portobello meaty came with thick pepper covered their homemade pesto cappacolo star meal however thin slices stacked high with some best tomatoes ever arizona pretty inexpensive spending more than bucks person would leave with belly bursting,r5PLDU-4mSbde5XekTXSCA,r5PLDU-4mSbde5XekTXSCA,4,41157.75457175926,8UjwwAw6IxngHXrcXbKzCA,0,0.009120370370370353,0.41240740740740733,0.0,0.14999999999999997
5480,0,0,s22HpxH5HxOK-ViuPO6tFQ,this place dope rope desserts amazing sandwiches amazing pizza amazing people amazing smell recognizable while driving definitely favorite mine,r5PLDU-4mSbde5XekTXSCA,r5PLDU-4mSbde5XekTXSCA,5,43387.90451388889,PWeVHc3qRkT5TtzkiNb_SA,0,0.525,0.8083333333333332,0.008333333333333333,0.14999999999999997
5489,0,0,UzdFwjQzGlW4FOzmKS8xcQ,have been going pizza heaven many years have pleasure watched grow from little hole wall down restaurant this place best damn pizza town consistently like being served jewel bread cheese food simply awesome service excellent have heard some service once poor they have really stepped their game highly recommend calzones sandwiches well recently live music pizza heaven could have been happier ambiance proven highly versatile have brought both dates colleagues same venue,7eQoxWr9RzyCB9IFvqHUPA,7eQoxWr9RzyCB9IFvqHUPA,5,39992.29913194444,_ktpZ4GkJJG22AMh-a6sGw,0,0.23309343434343435,0.48170634920634925,0.005555555555555556,0.022222222222222223
5521,1,1,rSsmmwBMGZ0YlAXIsY-e6A,best italian ever really bread that makes their sandwiches amazing dipper also really good italian amazing pizza great thin crust which usually dont flavor dough cheese sauce topping primo always hard choice whether pizza just recently coworker figured both order them split slices combo deal that split extra drink comes about both most satisfying meal could only this place small there very limited seating times been there only wait table time,pCWg4B0R5gauQR4SJ9VDmw,pCWg4B0R5gauQR4SJ9VDmw,5,43385.53965277778,zib9BSB86RcFV0UDe9j_6A,1,0.19028822055137848,0.5119674185463658,0.002777777777777778,0.05277777777777777
5531,0,0,0gCJc1cjeY09w2ylreVjaQ,first trip here with coworkers excited take lunch because never heard place been very long time since leaving area sure there amazing italian deli would know about after lunch here prepared crow entire menu this place reminds childhood east coast picking supplies dinner getting quick eggplant parm lunch theyve great selection meats antipasto pastas oils cheeses only thing thats missing fresh pasta sale they have pizza dough they also very busy call orders ahead time sandwiches salad eggplant parm italian beef with while like salad definitely stick with italian fare they know what theyre doing husband sausage peppers that weve been there many times since plan long time customers slight issues weve with wait times service more than made that eggplant,r5PLDU-4mSbde5XekTXSCA,r5PLDU-4mSbde5XekTXSCA,5,41211.953784722224,dTGElTJMcoTDmq05cfyt1g,0,0.19033333333333333,0.46369444444444435,0.0,0.14999999999999997
5562,1,3,lP-OhE9ov1rPTdXTzG6Vgg,introduced deflacos italian grocery last summer cant believe made long living right down street without ever stopping while never purchased anything from grocery deli they have traditional italian products sale everything youd need prepare delicious italian feast what there sandwiches huge their tuna sandwiches order them with lettuce tomatoes onions pepperoncinis also love macaroni pasta salad only that restrict myself half tuna sandwich salad before while acceptable alternative when theyre tuna only order when cant theyve pretty decent beer selection which great youre stopping sunday afternoon would like adult beverage with your meal tried their pizza pasta will sure post update once always looks smells delicious,r5PLDU-4mSbde5XekTXSCA,r5PLDU-4mSbde5XekTXSCA,5,40248.7491087963,XF3ho4jKNzFy9PInhRbBWg,2,0.2315079365079365,0.5656746031746033,0.0,0.14999999999999997
5600,9,20,yOLew_YdCmxpDDCdnm2Xgg,defalcos great stop things italian while dont forget sample things from deli this authentic gets sandwiches pizza some best valley made order fresh delicious they have full menu deli including pastascalzonessoupsalad dessertthe seating cozy while full blown restaurant food must personal favourites cold sandwiches subs portions generous pricing reasonable like that half portionsthe wait sometimes little higher side totally worth cheers,r5PLDU-4mSbde5XekTXSCA,r5PLDU-4mSbde5XekTXSCA,4,43244.855104166665,IQ8JZGg2po5YrcYqCBQQrw,16,0.24348958333333331,0.5197916666666665,0.0,0.14999999999999997
5691,0,0,Z54ew2NHCTXZ9q9UGxNmiQ,place hometown brewery excellent staff fates brewers show tremendous creativity willingness take risk demonstrated breadth depth beers brewed folks behind enthusiastic knowledgeable about their product they always willing timid curious taste something different learned enjoy good sour here entire range beers never liked before fate collaborates with other breweries make some very tasty beers right fate into wind sour stout dragoon fate infringement pils with pounds habanero chiles theyre both well worth trying food simple only what done brick oven cold pizzas good very thin crispy crust simple sandwiches current menu available molto carne pizza which carne plus kalamata olives they make their chile infused olive garnishment pizza sandwich best deal friday lunch special small pizza salad their salads well done simple fate salad with spicy nuts molto carne highly recommend fate brewing company,pBFewLcdLnf1XwPTE4jtyQ,pBFewLcdLnf1XwPTE4jtyQ,5,41848.07363425926,uE590yKd81Dye9XgKFK7MQ,0,0.13637301587301584,0.5756190476190477,0.002777777777777778,0.002777777777777778
5742,0,0,9E-7ESHbgQgw-F460yO3uQ,nice little surprise found this place while shopping healthy alternative pizza sandwiches tacos kickin kabob bowl very flavorful customize bowl with everything wanted good sized portion great price wont walk hungry great place recommend,P7j_K9baGxWPlInbjn0OOg,P7j_K9baGxWPlInbjn0OOg,4,42868.804814814815,77QkNyfJ0nFSFeTPzZKhPA,0,0.48749999999999993,0.6285714285714287,0.002777777777777778,0.002777777777777778
5758,0,0,lbW-wwKquN0aZVJLx9No8w,been meaning write this review looooong time this place great everyone very polite food awesome owners terrific pizza always good wings sandwiches fried cheese best cant beat blue moon with chunk orange either when want pizza zzeeks great family atmosphere,0rjU_WK5HxoH1fIuEpTpcg,0rjU_WK5HxoH1fIuEpTpcg,5,42081.97383101852,z5lI4i7btL0aXPDydo1rFg,0,0.5625,0.6,0.002777777777777778,0.008333333333333333
5765,0,3,dnL8-GT-9ebyE2amxwDNrA,bistro yelp osphere this been place sustenance when busily working away located biodesign building mcallister tyler across from psychology gets very popular lunch time being easy options this side campus definitely beats fighting your through undergrads student center barista bistro great little rough around edges tends take time making your drink worth wait because makes foamy latte goodness they serve types espresso your request picky espresso drinker strawberry lemonade also great they have decent assortment teas remember stop after espresso drink happy hour half espresso drinks know definitely need pick around through rest coffee great deal food such great deal sucker tuna sandwich veggie korma with yogurt chutney cajun delight pizza they really tasty surprisingly satisfying they also have sandwiches bagels pastries salads grab something case sandwich made order just find prices high food when hungry hurry over bite latte bistro quick easy good check find yourself wandering around campus,65f0pXB1bSwHH1Pi7kkryw,65f0pXB1bSwHH1Pi7kkryw,4,40458.64412037037,SrjdXM_IpFlg-pW7i5xDrA,1,0.30218750000000005,0.585,0.0,0.0
5836,0,0,BFay1K4QpOjUbIciSsjaFg,great quality airport food goes they have some menus wander around find print menu with their sandwiches cubano sandwich pretty small portion quite tasty fruit cocktail just okay visit again their pizza,DkIEhR8behaIoSexekWV0Q,DkIEhR8behaIoSexekWV0Q,4,41551.727800925924,mdPdI3yMeGzzySoeBhgddA,1,0.325,0.6625,0.002777777777777778,0.03888888888888889
5851,0,1,KdW2YAb4hd5mjshiivAB6Q,living phoenix area tired same pizza sandwiches chinese vietnamese thai food that just about every corner gets extremely tiring finding something little different been godsend never malaysian cooking before seen pictures always looked good guess what good tried dishes from delivery both have been amazing first thing nasi lemak love having different flavors everything delicious sambal best things ever eaten momo chaha sadly just wasnt ready yams sweetened milk wasnt tastebuds have some evolving before again second time ordered siam amazing dont forget bandung drink little different cant miss friends singapore have told good they lying cant wait next meal street,Pj9DDbTmjBEKXezLb0qmTw,Pj9DDbTmjBEKXezLb0qmTw,5,42301.710694444446,gafwQyQ8hd5oLNGapuzVbA,1,0.2204545454545455,0.543560606060606,-0.002777777777777778,-0.002777777777777778
5857,0,0,0MzPqtusYHQZjPROZABLOA,gotta love chalkboard beer menu excellent diverse selection beyond normal craft imports they turned over four kegs posted beers time were there servers were attentive clientele diverse friendly biggest surprise food very good interesting limited selection sandwiches pizza flat bread both sandwiches tried were excellent good enough back even wasnt awesome beer destination,plWuv4gda7m0KlqCNhrb4w,plWuv4gda7m0KlqCNhrb4w,4,41521.59767361111,jR0pS576DXBZNuGHJXAbDg,0,0.4598979591836735,0.5927040816326531,0.002777777777777778,0.002777777777777778
5865,0,0,_IboCZZDYeH_bDPANhUSaA,stopped hidden track bottle shop their their twice weekly wine tastings todays included great vegan wines including selection firm wilcox because chilly standards craving some good comfort food like momma used make stopped cafe their menu items including cheese cheese meat plates that create flat bread pizzas grilled cheese sandwiches soups opted grilled cheese sandwich momma would make these with wonder bread individuality wrapped processed cheese food these aint your mommass sandwiches rich creamy gruyere cheese melted over fresh noble bread just beginning their sandwich also come with chorizo imported from spain dont started chorizo available purchase youll regret picking some take home digress back that grilled cheese sandwich asked could sliced granny smith apple danielle suggest pear instead when came table immediately slapped face with aroma that delicious melting cheese smokiness chorizo nuttiness freshly toasted bread took bite pear paired perfectly that time fast with other flavors adding hint sweet that brought sandwich gourmet level this simple comfort food danielles hand elevated heights would even make your momma proud,2mg19CtQH8ClaFCHf71x5A,2mg19CtQH8ClaFCHf71x5A,5,43155.88854166667,ffUsXe-yD0IV5ZIs1ds6aA,0,0.300438596491228,0.5863408521303259,0.002777777777777778,0.008333333333333333
5874,0,0,PeH2fzc2y76ffkunAVX6VA,woulda thought that best margherita pizza would ever have here airport phoenix this almost worth separate trip looks like they also burgers sandwiches breakfast even sushi have stop again other menu items dont miss passing through know wont,DkIEhR8behaIoSexekWV0Q,DkIEhR8behaIoSexekWV0Q,5,42059.79346064815,QuwwogU8_dQ0p9J0GV-mwA,0,0.39166666666666666,0.25833333333333336,0.0,0.03888888888888889
