,funny,useful,review_id,text,business_id,ID_bus,stars,date,user_id,cool,polarity,subjectivity,salad_sentiscore,salad_total_business_score
4185,0,3,S1dg7lfJQw-eWUvHpnuylQ,just moved chicago wish just about every star that green will relocate here with this place amazing eaten many vegetarian vegan places around world this best prices service awesome well food recommendations classic pizza with just about topping pesto pizza good rich tastes wings crab puffs chili fries this world good original spicy think buffalo chicken sandwich argentine think philly cheesesteak pretty much unmatched order menu chicken sandwich amazing jerk tofu salad ooooh miss they make their organic vegan soft serve they make them into tsoynamis think blizzard yeah this place owns basically lucky enough vegetarian least have great thing every other vegetarian more friendly cities even family friends want here over just about anywhere else valley well take that applebeees,5FIOXmUE3qMviX9GafGH-Q,5FIOXmUE3qMviX9GafGH-Q,5,39537.96839120371,_afxcwmeJg-7zcYL8hrJBA,2,0.29347826086956524,0.6119565217391305,-0.000588235294117647,0.0
4195,3,3,cb21u4k-QTAY7_q5Nb9QUw,looking forward giving this nicks since really enjoyed meal tatum shea location after long long work leaving with desire cook wait never really want cook take anyone called home from work time there order ready roll like when someone tells that food will ready minutes actually pizza pepperoni mushroom course thin thin crust good cheese topping coverage house salad simple cool fresh while havent stayed here dine very happy with take order thanks nick helping lazy,m1Mk8bYVgKOX_KPGccU6Sw,m1Mk8bYVgKOX_KPGccU6Sw,4,40066.97887731482,J1yNYAjojpD_KpocG-W3KQ,4,0.1375,0.5504464285714286,0.001176470588235294,0.001176470588235294
4196,0,1,zjAmzYNBTcfEhqMViKSgFg,beautiful atmosphere excellent food friendly attentive service they were very accommodating even with four kids helpful dishes were amazing special salad with apples gorgonzola sonnyboy pizza ragu pasta spaghetti with tomato sauce kids tres leches cake husband another pizza cant recall name server great explained menu items wish lived closer could visit more often,cs1qJvnWUg_f8g020z_3PQ,cs1qJvnWUg_f8g020z_3PQ,5,43105.83677083333,lhWFOBtQQwPQwHfvMz19fg,1,0.5646825396825397,0.7134920634920634,0.000588235294117647,0.021764705882352936
4197,0,2,kYDcITkpUNBPGRENTzIeSw,husband pleasure experience course tasting menu couple weeks already dined there before having their very creative pizzas must chocolate soup with puff pastry tasting menu included everything from fruit cheese plate desserts steak medallions with potatoes deconstructed greek salad personal favorite evening roasted brussel sprouts with wonderfully crisped salami enhancing experience more knowledgeable enthusiastic staff only suggestion would have been serve wine pairing before course served like have drinks served immediately upon being seated truly hidden treasure downtown phoenix will back,pKiSzUlBBRNEdTML24piXA,pKiSzUlBBRNEdTML24piXA,4,41268.70952546296,LLVrpf1zX_h1HSDS-NpzOg,1,0.30833333333333335,0.6033333333333333,0.000588235294117647,0.0029411764705882353
4201,0,0,ptQzIQ2VfBrkitTIMKpAgg,first need give credit great counterguy made first visit here very nice there line order entered decided grab menu call something counterguy just took order front pick counter instead minutes later door with chicken parmesan dinner order valued about bucks small salad alot tomato wedges purple onion rings some romaine lettuce nothing memorable garlic bread quite good have long history eating chicken parm just about dish this wasnt great version fact unusual point that reminded dinner would from college pizzeria chicken sliced barely breaded sauce really didnt have taste needed oregeno garlic something your making chicken parm take breast chicken bread then serve never chicken been sliced before totally authentic about crunchy breading pasta dish good overall also needed more mozzarella cheese well will likely return something else pizza looked good skip chicken parm value tradition,r5PLDU-4mSbde5XekTXSCA,r5PLDU-4mSbde5XekTXSCA,3,41350.68164351852,ELcQDlf69kb-ihJfxZyL0A,0,0.1280769230769231,0.6525641025641024,0.0,0.012941176470588234
4218,0,0,W18q_rscgA7tRKmQudi9qg,delicious love side salad ranch cheap taste good double baked double dipped wings favorite pizza pretty good havent tried that will order,pCWg4B0R5gauQR4SJ9VDmw,pCWg4B0R5gauQR4SJ9VDmw,5,42840.677152777775,GkNsHjUIln0dwcsn8QCYSQ,0,0.44999999999999996,0.6111111111111112,0.000588235294117647,0.011764705882352943
4222,0,2,Mon3l-sysn9Qw9GuE90JCA,this place pretty cool dont confused entrance just stairwell flights server really nice knew beers food here also point california flat bread chicken harvest salad pizza chicken were bomb mention their garlic fries didnt actually have their beer here guys group ordered their flights they were fans darker beers were group didnt have reservation they seated right away friday night they also have flat screen place huge they have seating indoors outdoors great hang spot,aVkVDJ01OgvNwhlCUz_bng,aVkVDJ01OgvNwhlCUz_bng,4,41645.72773148148,zsDArVUFQ1YxX3b_vpVEMg,1,0.08630952380952382,0.6488095238095238,0.0,0.001764705882352941
4247,0,0,kJrnP99BMFwSDKjNDfCXDQ,visiting from tacoma oregano recommended salads huge pizza excellent ryan server tops very attentive atmosphere like italy will definitely return,dUffgo9Lh_Vk9TLuFR5ywg,dUffgo9Lh_Vk9TLuFR5ywg,5,41950.90849537037,1nPzUVMJB1DzqELcdSp8JQ,0,0.48000000000000004,0.85,0.0,0.024117647058823518
4256,0,0,PA4tSfLIav5KjIFoSf_WXg,awesome everything amazing pizza sandwiches salads never anything that wasnt amazing owners work their restaurant they best staff friendly efficient works pizza french italian sandwiches favorites they even make giant oatmeal cookies that best anyone doesnt give this place stars needs give another chance this place rocks,pCWg4B0R5gauQR4SJ9VDmw,pCWg4B0R5gauQR4SJ9VDmw,5,43170.787453703706,kNFdBFH9L3wtpmuptKEtDw,0,0.5083333333333333,0.5444444444444444,0.0,0.011764705882352943
4261,0,0,gUjBrzY9lG4uJltGzzkVwg,shared caesar salad margarita pizza both were fresh delicious service great enjoyed evening only reason give them because they busy night when arrived still frenetic pace rather than relaxing evening always enjoy visit will back soon,0PMKMyfX1j7Nc4esk1RaMg,0PMKMyfX1j7Nc4esk1RaMg,4,43120.226168981484,th-YKYT2GqXyJIYZVo_Kkw,0,0.3875,0.59375,0.0,0.029411764705882335
4262,0,2,j4sAStk9j60YJeEnS_GByg,doesnt better than this place dinner downtown phoenix cool have chef right there often bringing food tables constantly chatting with patrons watch work small kitchen talk detail about food youre ordering when somebody working with such passion just want succeed this place shouldnt need help pulled duck pizza better than anything cibo offer three cheese blend pecorino sardo mozzarella irish cheddar rich tomato sauce lean pieces duck perfectly flaky crisp crust making want back already stuffed mushrooms also real treatstuffed with risotto wrapped prosciutto served with aged cheddar tarragon sauce side also tried apple grape arugula salad chorizo manchego risotto also both deliciousbut nothing really compares pizza tried couple beers beer list short some interesting optionsand they made sure have decent range choose from hefeweizen raspberry this definitely moderately priced restaurant might able under just ordered risotto came lunch only pastabut wheres that youre probably looking person decent meal this place well worth that price check sunday brunch soon,pKiSzUlBBRNEdTML24piXA,pKiSzUlBBRNEdTML24piXA,5,40807.32765046296,vCYRw7iU7nFw-4c7DkJkCw,0,0.2268353174603175,0.4972056878306878,0.0,0.0029411764705882353
4275,0,0,2EWcGA1sclxAR-2G27Wvig,hmmmmm guess high expectations this place arrived very early lunch were only others restaurant took minutes sandwiches exaggerating either compared time food came time stamp receipt minutes sandwich good flavor lots meat liked italian dressing also thought ingredients tasted really fresh stood each their husband said flavor italian beef with peppers onions quite flat said didnt have flavor also werent thrilled about potato salad tortellini salad sides either ever need italian grocery items defalcos will first list maybe should pizza next timebut well call ahead order,r5PLDU-4mSbde5XekTXSCA,r5PLDU-4mSbde5XekTXSCA,3,42092.905706018515,siVtjO8xrSxbrK-zqXCGew,0,0.20884615384615385,0.38371794871794873,0.0,0.012941176470588234
4280,2,2,3MU2imPvGgAXtUuWUr_tHA,were visiting scottsdale week stopped defalcos about pick some things take home dinner after long sightseeing only visit defalcos during trip well back during next visit lived scottsdale regular customers from yelp reviews expected find great selection italain staples like dried pasta canned tomatoes also great deli selection meats cheeses found that also great service welcoming little store with helpful behind counter handed menu offered help when said were just drool bearings ended with nice fresh salad mixed greens other veggies like tomatoes carrots with really good italian dressing that perfect wine vinegar bite foccaccia cheese olives from deli case prices were very reasonable surprise defalcos what good wine selection displayed racks store domestic imported wines range price points from inexpensive deluxe offering something every kind wine buyer browsing through those picked wonderful italian wine take home under leonetti walla walla giovese whispered name outside spending comfort zone bottlea fair price marked speed this vacation there good steady stream what seemed regular customers take well pizzas coming kitchen looked smelled wonderful which very good sign time were there given folks were work their home next time well definitely some homemade italian sausage calzone,r5PLDU-4mSbde5XekTXSCA,r5PLDU-4mSbde5XekTXSCA,4,40223.03194444445,3CwMwbY9UgP-qvTDxNs_0g,2,0.28849099099099096,0.511860706860707,0.001176470588235294,0.012941176470588234
4285,0,0,od0RfJgIs6adtlhPzulqEg,great signature cocktails nice wine selectionthe food basic fare with salads sandwiches burgers pizza wish food little more upscale with beverage selection,NPiLy71qqXzb45k9eQOgCQ,NPiLy71qqXzb45k9eQOgCQ,2,41952.687210648146,K-w94EzfWkpl8YhpTeqW0w,0,0.34249999999999997,0.575,0.0,0.0029411764705882353
4298,0,0,lHBB6_P9rtrU3xPjLyD1Vg,this favorite wildflower think near indian bend manager frank really game very accommodating need anything frank your lots wonderful soups choose from worry vegetarian vegan favorite asparagus vegetarian chile mushroom bisque asian chicken salad whole salad perfectly priced thousand times better than regular chains like cheesecake factory california pizza kitchen bakery choices everything have tried excellent check their rosemary herb loaf from local noble bread chocolate chip scones incredible inexpensive casual place with lots delicious food,Q0EZmATxDphzRMszNV2LVg,Q0EZmATxDphzRMszNV2LVg,5,42830.78628472222,LGDG2rhF1fsbcY3iPfmj5w,1,0.3333333333333333,0.6496438746438746,0.000588235294117647,0.000588235294117647
4306,0,0,0vZ0BIdz7x6L7oO6sdRq7g,like many things menu takes forever decide what order have keep mind that have save room pzookie this must pzookie huge chocolate chip cookie cast iron dish served warm with cream yeah freakin delicious anyway beefstro salad awesome normally dont care steak salad this very thinly sliced good enough share wings really good they drum stick wings three kinds sauces original best italian wedding soup with meat ball tasty ravioli really good stuffed with lots cheese meat topped with marinara sauce chicago style deep dish pizza awesome huge very filling dont order unless your with group people takes about minutes make worth just remember save room pzookie even stuffed order pzookie cause when will finish,dUffgo9Lh_Vk9TLuFR5ywg,dUffgo9Lh_Vk9TLuFR5ywg,4,40529.9297337963,aRub-nsvr8bxFfpxsybcrQ,1,0.44763157894736844,0.6157894736842106,0.0,0.024117647058823518
4312,0,1,,this really adorable small pizza place atmosphere laid back friendly space nice cozy they have live music some nights will quickly realize this true family owned restaurant these becoming less less these days havent pizza here numerous salads pasta dishes used live neighborhood pizza heaven after tough work when wanted order takeout chianti before going home change into cozy stretchy pants delicious carbs,7eQoxWr9RzyCB9IFvqHUPA,7eQoxWr9RzyCB9IFvqHUPA,4,41691.24818287037,oAY9bi0LcT-hM46cWE_vHg,1,0.14757872846108142,0.5803921568627451,0.0,0.013529411764705884
4316,0,0,mQcGVDHicKDQa1uMNmxjwA,came back today wasnt ignored this time which great service great until beer slice pizza side salad total runs card comes back asks didnt anyone around when they left their what been getting food boss credit card never ever been asked past however many years been coming here just feel discriminated against maybe because clothes hadnt washed hair knows theres plenty other places around here lunch have guess,dUffgo9Lh_Vk9TLuFR5ywg,dUffgo9Lh_Vk9TLuFR5ywg,1,43322.86969907407,3v0EcqMjJLhqtmsdJCBU0g,0,0.19166666666666668,0.375,0.0,0.024117647058823518
4318,0,0,p5CIrCDmi-riVU0Z8YoinA,have been ordering barros nearly years arizona native heck first barros coral gables counter girl this delivery mess maybe this location needs tighten dont know ordered large pizza with pepperoni wings small salad liter root beer first delivery took more than minutes promised pizza luke warm actually called where food they were checking driver finally pulled while were standing outside thinking maybe couldnt find place mind live greenway this barros within walking distance thunderbird theres reason this delivery should have taken long tuesday night salad brownish lettuce bottom prepackaged days wings were almost bare hardly sauce also asked extra crispy there difference they were cooked root beer ordered prepaid guess they forgot didnt realize until later dont know maybe fault really paid over this order plus this point feel wouldve rather just taken family dinner than bothered with this very disappointing maybe next time when order barros team work family wont from this location then maybe consider going different restaurant near considering there none convenience ordering here especially considering price youre going charge that much special then together your business slacking,yvJqxVTO_qwRGLMtUrqzQw,yvJqxVTO_qwRGLMtUrqzQw,1,43306.36436342593,-2xWK0uIJpAsdrl0fzsm5w,0,0.0504635642135642,0.4018055555555555,0.0,0.0058823529411764705
4323,0,4,XSXgaZBN1GI_3zgI3ngoOA,stopped here lunch yesterday been scottsdale think this better spaghetti meatball special meatball wednesday either full size meatball pizza full order spaghetti meatballs only disappoint they have lunch specials between daily either half salad with soup sandwich pizza choice salad from about four different selections chopped salad veggie salad caesar salad strawberry gorgonzola salad pizzas gourmet type pizzas with unusual ingredient toppings such pistachios fennel potatoes give this place,0PMKMyfX1j7Nc4esk1RaMg,0PMKMyfX1j7Nc4esk1RaMg,4,40353.671435185184,IZycvsMgKUcSt5LdMhWZAg,2,0.15904761904761905,0.5438095238095239,0.0,0.029411764705882335
4325,1,1,TQPEwFD_Tm42H9osSYDSLA,first trip pischkes spinoff solid those never privilege visiting original scottsdale pischkes when quality place with beachy feel town scottsdale that served unique sandwiches salads lahvosh pizzas long they served light fare before good stuff drop your waah waahs about palatte being gone cried glad that someones trying something that beautiful space tons shrimp pesto lahvosh which luxurious brought back memories atomic burger with horseradish zingy delicious decent fries were great chile lime spiced also ordered fernandos chicken sandwich tangle wine chicken jack tomatoes pepperoncinis awesome burger good think bread overwhelmed fillins service friendly food piping atmosphere fine could probably little more character somehow dont know what thatd well definitely back salads sandwiches fish tacos different lahvosh,RU2VtVZG8to-XVEHD-2qag,RU2VtVZG8to-XVEHD-2qag,4,40016.08692129629,y1D2XeZmbQUuQ2ruAr6czQ,1,0.3030797101449276,0.6260869565217391,0.0,0.0
4351,2,2,amR382ydZwYW0osziLmg2w,cant believe taken visits this oreganos finally lazy type review this place perhaps overall indifference everyday ness quality this place that explains food stars service stars atmosphere stars parking star oreganos isnt terribly good falls middle average lunch dinner option portions here quanity does equal quality find infinitely better than most other italian chains barfy olive garden macaroni grill carrabbas quite level maggianos fornaio food here although there standouts alfredo dark pasta with poblano peppers lady scampi pasta pizza cookie whatever called italian fried potatoes that last item their cutesy name waffle fries being waffle whore that have these quite good baked sandwiches beefstro stuffed turkey being usual orders pizza well being thin crust lover find crust pizza heaven pizzeria bianco have better tasting texture almost little thin read cheap here kind like notebook paper know because tried salads here warned cant comment taste though because havent them swing jazz motif tomato sauce cans loud shirts charming campy kind what like most about this location they preserved damen herren bathroom signs from when used some kind bavarian wonderland among cons here parking nightmare sometimes hellish hour plus waits mondays even this place always packed understand there only parking spots here restaurant that easily seats over they must expect their customers carpool together mini vans even they should know that central phoenix would caught dead mini parking shortage caused nearby businesses post bitchy signage warning oreganos patrons park there resulting traffic boobytrap that drivers must dodge slowly moving cars waddling oreganos customers weave tiny parking leaks onto staff here always quick freakishly friendly cheery kind like drones jamba juice cold stone creamery kind cute borderline annoying that seems trite there plenty holes other restaurants complaining there have exactly great will back soon visit coming next week stalkers care phoenix fire department does here often fact when melinda sees fire engine parked outside always requests table close firefighters thinks those guys fuego,dUffgo9Lh_Vk9TLuFR5ywg,dUffgo9Lh_Vk9TLuFR5ywg,3,39182.91594907407,Yej5B4nd8PqpHMQcmCTDrg,3,0.14356884057971014,0.5478260869565216,0.0,0.024117647058823518
4354,0,0,uSTf_41zkz8jyNoePkYaPQ,italian spot looks very unassuming from street sits strip mall prices great look authentic italian groceries wait your food favorites lemon bars dessert first theyre large best ever vegetable lasagna banging artichokes assorted veggies salad with chicken goat cheese bomb pizzas great interestingly havent tried their sandwiches cant imagine theyre anything less than great also like their lattes iced salted caramel what cool authentic italian grocery takeout spot like that they have indoor outdoor seating,r5PLDU-4mSbde5XekTXSCA,r5PLDU-4mSbde5XekTXSCA,5,42531.287407407406,YvqFcX5s0cHhqAFrXvNOHw,0,0.3217261904761905,0.4549107142857143,0.0,0.012941176470588234
4369,2,3,jURSt2vWHO2xWZ73NPOwLA,this familys stop diners drive dives food arizona self guided tour defalcos featured fieris theyre italian food sandwich deli joint this first stop instead multitude food network travel channel foodie destinations located phoenix scottsdale family here phoenix daughters volleyball tournament wifey wanted carbo load ready some spiking blocking sooooooooo happy defalcos first stop little frustrated trying find defalcos because lost trying find were driving down scottsdale road looking address scottsdale road directed where should have been numbers skipped just continue driving north because numbers will resume again defalcos located north scottsdale road south just make easier find this foodie haven because others have this must destination defalcos italian market combination deli seating area overall look gives hole wall vibe which great sign what come triple locales usually annointed with fieris plastered somewhere restaurant there framed picture well spray painted picture signature spiky hair beard both signifying guys stamp approval must visit establishment defalcos shelves italian food products purchase full service deli that sells delectable meats sausages interesting tidbit spoke employees asked business spiked after episode said definitely opened floodgates defalcos initially rejected ddds desire feature them show said they were popular already didnt need customer wrote show adamant about featuring defalcos ddds producers were persistent kept calling them defalcos relented entire family soooooo glad they asked kind gentleman behind counter what defalcos known said that they best cheesesteaks nation thats bold statement made skeptical also said their pastas pizzas salads were cant misses ordered course half cheesesteak sandwich small pizza with italian sausage pepperoni large penne meatball pasta vegetable pasta salad everything made order youll wait little while food wait worth half cheesesteak sandwich filled with piled amount tender thinly sliced eyed steak mixed with melted cheese caramelized juicy fried peppers onions mushrooms inside soft bread roll when took very first bite half sandwich that more than enough speechless savored this first bite family laughed because tried vocalize scrumptious this heavenly collection meaty cheesy vegetably bready goodness mumbled something that wasnt discernable that good didnt have anything else because this sandwich alone star rating worthy order pizza pizza small good enough feed family four crust tasty good texture wasnt full from sandwich would have eaten more than slices pasta salad good tasting dressing pasta huge nicely seasoned meatball defalcos good assortment desserts tried wifeys chocolate covered cannoli need more their desserts next time cheesesteak sandwich wont disappointed fieri thank featuring defalcos defalcos thank your cheesesteak sandwich been little unlucky when comes best foods ever best buffet burger vegas best burger angeles best cheesesteak phoenix hours drive cheesesteak worth,r5PLDU-4mSbde5XekTXSCA,r5PLDU-4mSbde5XekTXSCA,5,41816.64674768518,TdDxMS27vu0fXXxIvz16bQ,3,0.2151984126984127,0.45219169719169733,0.000588235294117647,0.012941176470588234
4370,0,2,j71lNzqe5yv_0Gs_yhiyBw,away pita jungle favorite hummus eaten pita jungle many time probably times last month this location food consistently very good there some things dont care menu they have some consistency issues lavosh pizzas been times when lavosh pizza topped with cheese that choke melted cheese goes down fills your throat been times when cheese just right guess fact that never been little good thing because variability that dish some other dishes dont care just stick hummus mention love their hummus lavosh schwarma wrap typically salad half wrap restaurant then have nice meal next roughly wrap cant wrong getting meals clean people without lots piercings tatoos working restaurants hygiene issues piercings pita jungle tends attract workers have more tatoos piercings other things just dont particularly enjoy ambiance goes that course very personal thing give them rather than stars that said willing with those things that actually really bother because love food haute cuisine this price point pretty darn good,p-8AMN9Q0qwym-3Pdle20Q,p-8AMN9Q0qwym-3Pdle20Q,4,40057.66751157407,zlf9A6EOSMsLPPi1k0VHiA,0,0.21676892551892554,0.5318437118437118,0.0,0.005294117647058822
4371,0,0,ArwDY3LTnchGYfofh65s6g,nice great experience music very loud waitress very helpful knew menu wines made some good recommendations love newton chard split salad pizza watermelon salad incredible medley complex flavors chili giving watermelon avocado goat cheese some kick offset sweetness very interesting funghi trifolati pizza just after first wonderful taste mushrooms very bland with nothing make stand think next time would sitting patio that looked very inviting relaxing,wUKzaS1MHg94RGM6z8u9mw,wUKzaS1MHg94RGM6z8u9mw,3,41178.12886574074,3D7Ie-Rmmhn1RzFrVieRZg,0,0.38666666666666666,0.6309523809523812,0.0,0.004705882352941177
4378,0,0,dPOBQwP8LphL3Y0Bf4vWBw,everyone should lucky enough have oreganos their neighborhood thin crust pizza very good travels well pizza particularly thing friends family vouch think salads little weak would like more vegetables besides lettuce spinach pizza wise mexigana nice amount spice overall good combo,dUffgo9Lh_Vk9TLuFR5ywg,dUffgo9Lh_Vk9TLuFR5ywg,4,43105.689050925925,Y4_-FvVeaYttEabBAlizsA,0,0.24562499999999998,0.6184722222222222,0.0,0.024117647058823518
4384,0,0,5cQ7OxwNVROlCS89s4Hd0A,really good pizza carmela lucia dont forget order cesar salad best ever classic pizza something really good made wood fire,5ykOWYZ44sUvu9qxD8rPeg,5ykOWYZ44sUvu9qxD8rPeg,5,41690.03388888889,zngK6fa1hScQp3j3rVUXKg,0,0.6416666666666666,0.41666666666666674,0.001176470588235294,0.028235294117647046
4385,1,2,sfZGUYQAOrZcE_98032juA,kids live across street from genos were excited after they opened first visit staff nice food mediocre restaurant clean went back second visit about weeks later ordered greek salad greek fries slices burger cheesesteak mozzarella sticks salad served almost immediately then wait began minutes watched staff lettuce drank soda joked around finally pizza slices that very obviously been sitting hours spruce them cook sprinkled strands fresher cheese over reheated slices were thin wetwet couldnt even pick cheese sticks were next they were piping with frozen marinara actually frozen asked there warm sauce told pizza place cheesesteak greek fries were next greasy same time stale roll daughter drench ketchup down bites fries were baked they were rock hard stuck their baking almost toppings that make them greek after another minutes burger came behind counter until year asked sisters food couldnt pizza went counter told cashier that pizza very disgusting obviously that wanted refund acted like raped favorite stuffed animal disappeared came back almost minutes later offering refund free pizza took pizza kids said school pizza better school pizza horrible crap they call food isnt enough reason deter from eating genos perhaps hour wait careless staff will,gp9ZESRRNLqWfgJtEzPThA,gp9ZESRRNLqWfgJtEzPThA,1,42004.687256944446,3raZKdKfivKhBPa64KGL_Q,0,-0.05053310886644221,0.46219135802469136,0.0,0.001764705882352941
4386,0,0,Z-H_DvMPDshl76Oh4H1r1A,absolutely loved place would have never have tried without groupon glad because amazing food service server renee quick attentive thirsty needs always having smile asking food wings were super crispy like requested just enough sauce keep them that caesar salad focaccia bread mozz nothing stand still good bianco pizza with pepperoni ricotta that request only some best pizza while thick thin cooked just right going coming here instead humble from knowing family owned also great deli point well full support,7eQoxWr9RzyCB9IFvqHUPA,7eQoxWr9RzyCB9IFvqHUPA,5,43315.13894675926,2ydKlGd4-qPJmQkZvNw8JA,0,0.3177871148459383,0.636904761904762,0.0,0.013529411764705884
4387,1,1,1kVfnPxlqmAk6ArIKxivNQ,only gave stars instead because requested pizza uncut they anyway that being said amazing grew naples italy this reminds home margarita pizza started with warm beet salad with goat cheese bottle wine recommended great waiter fabulous meal cant wait back cant forget flourless chocolate cake like eating fudge truffle rich ridiculously good,cs1qJvnWUg_f8g020z_3PQ,cs1qJvnWUg_f8g020z_3PQ,4,42321.125752314816,FWNRhPrCGbccoiDdK-YGDg,1,0.3305555555555555,0.7111111111111111,0.000588235294117647,0.021764705882352936
4391,0,0,P-_32BBu1s9bnSuzytcIKQ,love this place convenient located tempe marketplace away from crowded food court area been other pizzas before where sometimes personnel portions subpar tempe marketplace location outstanding topher joel absolute best always greeted with smile speedy service portions always plentiful fresh like between pizza salad fresh lemonades teas also good they also other discount devils,VEorEVsg8z7Ame1oSYNBdA,VEorEVsg8z7Ame1oSYNBdA,5,43277.15287037037,rTTCxGmQPdj4Gc7FcBaA4A,0,0.355,0.5125,0.001176470588235294,0.002352941176470588
4393,0,0,ea7BqDPimIEDueM4QRm4Qw,pizza awesome chef salad great only reason couldnt give stars because when ordering phone unorganized long wait order really long delivery time ended just picking that fine nice people great phone pizza made that glad yelped this place,pCWg4B0R5gauQR4SJ9VDmw,pCWg4B0R5gauQR4SJ9VDmw,4,42048.80769675926,VaCkH-5gFSnQQK_0Mduoag,0,0.4462962962962963,0.7555555555555555,0.001176470588235294,0.011764705882352943
4396,1,1,Q5pyzeLfLlQLQrGe8VdngQ,green great even vegetarian like rice bowls think have them once twice favorite argentine buffalo chicken wings bomb great angle attract veggies vegan veggie food they have normal fried unhealthy food honestly wouldnt even know eating hippie food make sure tsoynami desert like blizzard made with house made cream they have like flavors different combos like probably want split becasue they pretty filling after some buffalo chicken wings share some salad sammich yeah tried pesto pizza once before wasnt impressed,5FIOXmUE3qMviX9GafGH-Q,5FIOXmUE3qMviX9GafGH-Q,4,40234.00498842593,OOnzPbx0xg7SWmLLan5r9w,1,0.2153846153846154,0.8029914529914529,0.0,0.0
4399,0,0,Gg6drnq9TTnfOIJPICti7Q,amazing wood fired oven pizza they have small dining room just adds ambiance place fianc shared salad pizza loved much that ordered could later just good dinner,cs1qJvnWUg_f8g020z_3PQ,cs1qJvnWUg_f8g020z_3PQ,5,42783.86851851852,clQzHy0YC0M53KxMvgxI5w,0,0.325,0.4833333333333334,0.000588235294117647,0.021764705882352936
4400,0,0,fo65YLHauRTmJJGYfDFe4w,amazingstars there were stars give that came here with family saturday around mildly busy took minuets understandable great house salad start with ordered deep dish pizza works took solid mins when pizza came well worth from california have traveled over have different types pizza this pizza tonight very cool atmosphere very very friendly staff perfect place bring your family will definitely returning back soon enjoy,dUffgo9Lh_Vk9TLuFR5ywg,dUffgo9Lh_Vk9TLuFR5ywg,5,42652.05268518518,MrxVpRLnCfu4mkqFNPVe4A,0,0.29520833333333335,0.47875000000000006,0.001176470588235294,0.024117647058823518
4405,0,0,Ba4_bTvwfd3pqGjKteQLdA,stopped lunch with some coworkers ordered lunch special during lunch they sell pizza slice ordered slice pizza salad fountain drink pizza extremely good salad pretty decent considering this pizza place fountain drink selection pretty common next time will skip salad slices pizza instead they keep pizza heated rack which very fast convenient everyone seemed have same conclusion about this place price very good considering quality quantity food receive will back this great place grab some lunch,ygZSfAsnlztdeWZOlJA2Ug,ygZSfAsnlztdeWZOlJA2Ug,4,42420.070763888885,Se3_uXK6rhNfVhGPgDcCrg,0,0.2828174603174603,0.5644246031746033,0.0,0.0
4415,2,2,DmMdGBQeiLoqO98hvNfAaA,does this place still exist back when sizzler went business sometime marketing expert explained reasons behind like this there longer question people were asking which answer sizzler soon after lost relevance went through least bankruptcy chain disappeared nicely decorated facility great location besides being only pizzeria biltmore fashion park proper there very little reason visit here answer current question pizza never better than toppings never really that fresh salads uninspired though nicely arranged pile iceberg other ingredients that wouldnt seem extraordinary applebees fact think applebees does salad better service tends slow drinks pricey this indifferent straight from sysco quality premium price probably been years since this place cachet that might justify higher prices maybe longer think they might hurting since departure planet hollywood which itself brought study stream cornpone slackjaws impressed name though enough keep business youre looking pizza this part camelback corridor hold parlor,MVg8_dWzoCtGjBvWCatjjQ,MVg8_dWzoCtGjBvWCatjjQ,2,41209.95724537037,vBSzgSvcawxtaDuIdi9hCA,1,0.1074810606060606,0.5852272727272728,0.000588235294117647,0.0029411764705882353
4429,0,1,BtwEt7UG62dI_2mkxrzjGg,awesome awesome awesome didnt even know this location existed came another place realized closed stumbled upon patio with great fall weather were getting right started with this great antipasto plate that came with some coppa pieces parm this awesome eggplant ragu roasted potatoes with parm chanterelles with celery great warm broccoli salad easily best antipasto ever ordered paperdelle bolognese wifey pizza with parm arugula both dishes were awesome will pasta wasnt quite pappardelle more like half lasagna noodle thick liking flavors bolognese were fantastic pizza also just awesome sure come back some awesome food with wait,cs1qJvnWUg_f8g020z_3PQ,cs1qJvnWUg_f8g020z_3PQ,5,41541.65692129629,nPXVprOV3ioobtAc_s7-CA,1,0.6059523809523809,0.685813492063492,0.0017647058823529412,0.021764705882352936
4435,3,5,EEjaWR1A3_2eLKIBTSCXkg,youre looking larger than life portions looking carb load much michael phelps oreganos your place been year since move here have gone without trying oreganos despite frequent mentions this bistro came here first time recommendations from yelp since they serve variety salads pizza pastas decided with stuffed riga tony passionfruit pasta penne stuffed with cheese covered with meat sauce definitely filling held about portions itself passionfruit refreshing comes unsweetened tried zainy ziti lady scampi from others party they tasted similar taste differed spice service great pasta typical olive garden maggianos like food isnt mind blowing good just great terms price proportion perhaps pizza better great place large groups however youre looking save money food,dUffgo9Lh_Vk9TLuFR5ywg,dUffgo9Lh_Vk9TLuFR5ywg,3,42221.96983796296,ctXFXk9-m6PCMoI-Nz2_XQ,4,0.3355442176870748,0.53656462585034,0.0,0.024117647058823518
