	funny	useful	review_id	text	business_id	ID_bus	stars	date	user_id	cool	total_sentiment	italian_sentiscore	italian_total_business_score
4819	0	1	X7kxQjGAxx_F5JXIu_qPag	looking italian place that wouldnt from gila river casino where going take show didnt want their food court even though really like their ginger star food court stand wanted down dinner with really good italian food after saturday night gave them call before headed these days never know gone business before things just that volatile restaurant business they answered asked needed reservations said safe reserve reservations when there tables were empty minus there with acrylic sign that read reserved tables before could open mouth tell them that reservations young lady pointed table back corner brusquely told there table with reservedsign better situated table didnt want conflict where told were served olive herbs balsamic vinegar with some fresh bread another server tall young attractive african american woman seemed glide walked very graceful bread fresh enough nothing excited about reminded dogs rolls split half they were dipping sauce very tasty usual added flecks salt flavors needed something here cook didnt bother trying figure what lacking fresh garlic cloves some freshly chopped basil would have done ordered chicken marsala chicken piccata which came with salad side pasta each internet indicated price know takes time update website accepted charge salad iceberg lettuce pieces tomato black olives slivers cabbage slivers carrots mozzarella cheese what side salad hubby kept counting ingredients visions salad make nightly hour before dinner many many ingredients mixed greens kale cabbage broccoli crowns radishes walnuts grape tomatoes onion cranberries sometimes feta cheese blue cheese depending tangerine apple cider vinegar vinaigrette they indeed hearty healthy delicious salads think spoiled core dont what thinking counted ingredients shut youre home smile entrees arrived marsala piccata each slices chicken breast their respective sauces slices were very very very thin would that they were about thickness kidding fooling both dishes sliced mushrooms them mine pieces artichokes think from minor sprinkling mini capers could have done without artichokes added nothing dish could have used more capers love capers think thats order dish like lemony caperish taste meat sauce sauce lemony enough caperish enough sauce runny both dishes hubbys marsala just enough that marsala wine taste after eating weight watchers sized cutlets passed entire plate hubby finish after best interest didnt beyond what plate would have cook when home after show would never force after starts rummaging through fridge know feel guilty enough make least omelette smoked salmon omelette thats favorites getting back rest meal after giving away chicken other side concentrated eating side pasta given angel hair with marinara sauce ziti with sauce sauce nothing special average nothing left what interesting that hubby asked sauce ziti diavolo spicy marinara sauce waiter said this request problem impressed that knew about this sauce that said know that some restaurants dont know what diavolo sauce smiled said know behold what exactly does behold mean does anyone know diavolo sauce nothing more than sauce with pepper flakes like flakes your pizza what down service waiter very welcoming cordial polite clean restaurant good intentions below average food	EgwGTDZ705TwudPJwAY0yQ	EgwGTDZ705TwudPJwAY0yQ	2	42064.940717592595	ahwwAXJ_qwGmuRjTOHHMWg	0	Sentiment(polarity=0.12756515043828473, subjectivity=0.4468165126747216)	0.011111111111111112	0.03333333333333333
5962	12	13	su0dnvJcAyrHAxGVFQmtAg	there cornered with ratty circle that obviously needs armed gaurd outside their sign comparison claaaassssy once inside realize this going ways obviously based previous reviews went right server classically italian shoes anthony bourdain hair mixed with jovial european attitude accent perfectly cool felt like tony soprano sopranos written kevin smith mobsters discussed comic books with their generally bandanad currently little black dressed friend amanda atmosphere quaint food would help over death your italian grandmother pizza divine imperfect look lasagna says this going better than making with head cheerleader behind bleachers high school assume talk about comic books this never happened beef whatcha call while everyone perfectly lemony perfectly fresh perfectly refreshing tasty table behind brought their wine which will certainly next time assume that there corking resonable speaking reasonable prices were incredibly quality food must have something with heavily gaurded circle next door	VRC7J-ahI4em9ddhihxq5w	VRC7J-ahI4em9ddhihxq5w	5	39680.761087962965	K0sapHOlhlGNjx3GBeSf5A	13	Sentiment(polarity=0.1194400352733686, subjectivity=0.44539682539682535)	0.0	0.05555555555555555
8659	0	0	Cq6U2bbzajIXLVDPEKbDog	wish could wittier this some pretty good vegan pizza finding pizza with cheese when eating vegan difficult finding food options period difficult vegan friend searching places besides usual friends suggested this place know what berkeley vegan pretty delicious used distrusting fake cheese meat have been able aside that fear realize that fact cheese they here daiya think remarkably similar real thing burger crumbles were flavored like italian sausage large terrible from cheaply priced crust okay chewy prefer like cardboard either vegan looking pizza this good choice	6--gCQ9zYrIMW-VsOM7XdQ	6--gCQ9zYrIMW-VsOM7XdQ	4	40327.238854166666	Y8O0dlUOU43qpzz6soRaRg	0	Sentiment(polarity=0.11554621848739495, subjectivity=0.670798319327731)	0.0	0.0
2876	1	2	Ndi6JMY6tg6Di-B3m4Dd5A	eager staff like they mission serve quiet cozy place what want first date need little energy from enviro well crafted baked watching flecks dough cook perfection their idea perfection looks little dark should like slight charring prosciutto ingredient real thing crust lean seems like flour water yeast salt little shortening this golden where your hand comes away greasy after grabbing slice excellent salad fresh romaine good sharp cheese dont like healthy dose dressing them lighten caesar tasty interesting selection italian wines small pour this artisans pizza deserves round rich cheesy pies that found elsewhere	5ykOWYZ44sUvu9qxD8rPeg	5ykOWYZ44sUvu9qxD8rPeg	5	41203.040821759256	twAFfhzuAwvyqzLC5r6W0Q	1	Sentiment(polarity=0.09384920634920635, subjectivity=0.5087301587301587)	0.011111111111111112	0.03333333333333333
8521	1	1	BBmHIDom1MqbHQXziVzJ-w	told myself ordered that former location carusottis yield good pizza carusottis well from ashes carusottis comes pizza italia which initially appeared reboot former business occupying location came find entirely different animal ordered quoted minutes everyone knows cant rush perfection waited heated anticipation when arrived they werent overly busy this saturday night wasnt exactly slow either noticed employees perhaps part ownership chatting with customers outside good sign thought then approached counter through window chefs that were crafting dinner there were older younger gentleman woman also greeted welcomed with smiles feeling walked into household pieces together this appeared family operation paid pizza wings exited thanked business gentleman that speaking with customers outside alright driven home point this friendly family joint pizza wings review pizza others have mentioned cracker thin crunchy crisp good tasting sauce where really shines cheese other toppings sausage which stated homemade really good there were chunks bulk casing italian sausage salty quality spices onions that ordered separate topping were slivered instead diced again overwhelming rather they were mild sweet cheese used good quality creamy mozzarella stringy well melted plentiful wings were cooked very well slightly drier side sauce goes meat inside juicy tender these werent typical sloppy buffalo wings dripping with sauce personally indifferent either style heads anyone likes more traditional style wings also drums dozen which bonus they also serve packaged kens ranch which personal fave pizza into squares which threw little good news there less crust they really entire pizza edge however unexpected skeptical first ultimately appreciated different preparation dont confuse this with oreganos style super thin crust experience though much heartier pizza could imported flour they boast perhaps finally they deliver news open sunday which often pizza maybe theyll reconsider some point going argue motivation places being open sundays although pizza place little disappointing especially during football season overall they offer very tasty well crafted food quality ingredients unique spin otherwise local mundane offerings being local establishment family gives reason keep coming back little pricey side again paying quality viva pizza italia	wwjkBRfPIzyP9pvi94cH8A	wwjkBRfPIzyP9pvi94cH8A	4	40127.23060185185	6k2VpCFOJrXoqcEevwGgxA	0	Sentiment(polarity=0.0838362068965517, subjectivity=0.43103448275862083)	0.0	0.0
131	0	3	6jI9jjo_iKuM79uIjS2nlA	average best however food snob love atmosphere casualness drinks have been wanting here while finally went tonight website brags about meticulously chosen imported italian ingredients which great need equal amount care preperation this area grazie seriously lacks ordered charceuterie plate marcello pizza here problem cured meats were extremely lazily learning mechanical slicer requires little training small amount effort uneven cuts mechanic slicer really executing something simple shows little care pride when brought table asked food runner what meats responded giving akward look stacking side plates just front walking away understand cheap labor that available arizona come very least they should able tell customers what they about also dont afraid cured meat with drizzle quality olive some cracked pepper maybe squeeze lemon price claims would expect pizza fine until sliced tomato fell pizza exposed nasty underside uncored tomato again showing lack care preparation carelesness like this tells making pizza huge tomato core pizza just turned over expose core with garnish basil sprig stem dead center pizza nowhere else overall being town should better there quality places this them grazie have good place your kitchen	jG1jcAeDw0pZTHCNC5kw_w	jG1jcAeDw0pZTHCNC5kw_w	2	40252.247245370374	PhEpbB9cRdauHwoeqLa3Rg	1	Sentiment(polarity=0.07029761904761907, subjectivity=0.5096003401360545)	0.022222222222222223	0.08888888888888889
4069	0	0	apeFuaGOydUQTMkjQzakYw	didnt have been heaven pizza heaven that parking friday evening hellish decor nicer than expected dining room cozy romantic there live music pizza thick doughy more along lines dominos style pizza then fancy authentic italian pizza	7eQoxWr9RzyCB9IFvqHUPA	7eQoxWr9RzyCB9IFvqHUPA	4	42121.879641203705	or3gX2wK76cdCRZrb3boBA	0	Sentiment(polarity=0.06704545454545455, subjectivity=0.484375)	0.022222222222222223	0.05555555555555555
2113	1	1	sSovgtPrt8u16SvlsA8svQ	after reading positive comments about this place thought would with family have truly disappointed pizza little sauce chicken parm sandwich very asked extra sauce still came fettuccine alfredo actually very tasty spaghetti meatballs good very overdone burnt tasting overall cannot recommend this restaurant although they have quite nice selection italian groceries	r5PLDU-4mSbde5XekTXSCA	r5PLDU-4mSbde5XekTXSCA	1	40425.92434027778	NwTxmU7bJW5p43onH1ObQA	0	Sentiment(polarity=0.04914772727272728, subjectivity=0.4454545454545454)	0.011111111111111112	0.14444444444444443
8005	0	1	3EHL-xMQCayVUrTpDNb4zg	moved scottsdale weeks ordered delivery from this place practically every other weeks always tipped cheese dogs pizza puffs salad great staff itself doesnt respect delivery driver late minutes because issues completely understood things like that happen when delivery driver came shook hand tipped receipt walked back inside phone told next order house because food arrived late first thought great come next call somewhere between noon redeem offer given order identical made previous instead getting calzone again which unsatisfactory asked wings since have never tried them from chizonas cashier said they were wings then talked about what alternatives there were decided chicken fingers careful exceed dollar amount previous order cashier said thank your order will there minutes order arrived chicken fingers were missing thought maybe driver forgot them since there delivery receipt order quickly called chizonas asked them call delivery driver since couldnt have gone away another cashier than made order with picked phone this time looked over receipt said there were chicken fingers receipt instead cashier taking initiative saying were sending sorry asked wanted driver them come back quite clear this intentional previous cashier didnt want give valuable food free neither wings chicken fingers politely answered thank cashier hung after that done make good experience them this like being spit told owner first orders have been many many pizza restaurants italian eateries things like this separate average places from great ones will from here again ever	6zincCvQTb9BsuK-GHZ4cw	6zincCvQTb9BsuK-GHZ4cw	1	40950.754907407405	kPQfYAWV0eSXOIZXCj7cHQ	0	Sentiment(polarity=0.030913978494623656, subjectivity=0.48145161290322575)	0.011111111111111112	0.011111111111111112
8805	0	1	izkNeJMJ8T-plFu4yuAUUA	friend husbands gave gift card this place told they great food decided give there were four party were lucky table since very very small restaurant items ordered between party four italian wedding soup eggplant parm pasta with bolognese sauce house salad pizza with sausage onion basil pizza barely onions very little sauce cheese didnt eggplant parm pasta italian wedding soup other party members stated food average reasons giving only star very poor customer service waiter could barely speak english then when presented gift card owner came told would accept gift card stated gift cards were purchased when someone else owned restaurant obligated honor there would know this gift card were given same restaurant logo currently husbands friend would have knowing this restaurant sold when sold this place neighborhood didnt feel safe around there	VRC7J-ahI4em9ddhihxq5w	VRC7J-ahI4em9ddhihxq5w	1	40826.96195601852	IZycvsMgKUcSt5LdMhWZAg	0	Sentiment(polarity=0.023098958333333332, subjectivity=0.4083333333333334)	0.0	0.05555555555555555
2105	1	0	prjfVwQ8-PASW50oleEKEw	found this place years while searching deli with friend have been coming back ever since hands down best deli valley possibly real taste worth sort wait that except lunch recommend italian cold meatball subturkey chicken parm have pizza would assume bomb diggity almost forgot about chocolate canolli tell this place excites	r5PLDU-4mSbde5XekTXSCA	r5PLDU-4mSbde5XekTXSCA	5	40947.19472222222	44S7sbmm3v0VbyRg80oLmA	0	Sentiment(polarity=0.018055555555555575, subjectivity=0.36736111111111114)	0.0	0.14444444444444443
2009	0	1	_0qb8aYP0hhwGGd7-xb1Bw	friend recommended this place took family there dinner place clean decent atmosphere friend recommended wings they were best came with extra charge carrot sticks ranch ordered italian hoagie philly cheesesteak salad pizza italian hoagie described salami pepperoni with sauteed onions tomato lettuce with provolone cheese salami they nasty think they cheepest cotto salami they there plenty salami there very little pepperoni sandwich greasy tasted like cheap meat genoa hard salami make cents less sandwich sell times more them philly sandwich outta small house salad good room temp added bacon bringing small salad with store bought ranch pizza ordered thin crust crust potential great under cooked worked pizza joints years pizza came with missing toppings left alone waited mins server check pointed mistake told that theyre computer system made hard them ring pizzas correctly offered take pizza back just said bring missing toppings will after mins later there toppings brought table flagged down asked about toppings said they would right half pizza missing meatballs italian sausage brought bowl smashed cold meatballs dumped inquired about italian sausage said smashed with meatballs there gave this place this point took mins charged toppings pizza that only toppings waitress correct this slice cold pizza with wrong toppings dinner left angry will never back here again will recommend anyone	w6frk94BwGwxenre_zeXUg	w6frk94BwGwxenre_zeXUg	1	41897.15246527778	566WTDA3N2Eq1EdkfbJ4Xg	0	Sentiment(polarity=-0.04856552981552982, subjectivity=0.4272415272415273)	-0.011111111111111112	-0.011111111111111112
8624	0	0	fkCuvzheefPJCDnOiH5ywA	first time there last week ordered cheese italian sausage pizze hardly sausage server wanted another glass wine asked husband wanted another beer also asked about thin crust when ordered pursue ended with their standard crust finally server never asked food topping extra sauce because pizza	v2tjswIV3e0c8o7_7MwYmg	v2tjswIV3e0c8o7_7MwYmg	2	41735.032905092594	MlEQItWYNAJs-hYAiGOpBg	0	Sentiment(polarity=-0.05520833333333334, subjectivity=0.3614583333333334)	0.0	0.0
7547	0	0	qlNDocMyaMc2OnjTpnM11Q	thought spicy italian pizza with pepperoni onions italian meatballs mozzarella cheese sweet didnt taste like pizza very spicy though wife hated made drop rating stars thought might push wont back ever	RztX0zV7ObHZD08SDUhI0Q	RztX0zV7ObHZD08SDUhI0Q	2	42849.00041666667	MO2toAPm6Ln1bry6k6onwg	0	Sentiment(polarity=-0.05833333333333333, subjectivity=0.27499999999999997)	0.0	0.011111111111111112
8108	0	2	o3X4hM3O3Tep5NISN8FRvg	first thing that turned that this family italian restaurant with kids menu feed kids cost cheese pizza soda crazy went with party ordered eggplant parm with fettucine riazzi both dishes were flavorless very disappointed would never back surprised read couple reviews saying food salty because tons salt parmesean even make mine edible tasting yuck seriously been wanting this place long time bummed	TAoN9nsibXOxsOnnG7Kd_g	TAoN9nsibXOxsOnnG7Kd_g	2	40375.14833333333	bhJ6ivAuSpgXP4JiKWjSZQ	0	Sentiment(polarity=-0.20104166666666667, subjectivity=0.521875)	0.0	0.0
